id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
6367423,19019551111000211000000000U0,GRUPO LAMOSA SAB DE CV,GRUPO LAMOSA SAB DE CV,551111,Corporativos,5,CALLE,PEDRO RAMÍREZ VÁZQUEZ,AVENIDA,LÁZARO CÁRDENAS,AVENIDA,EUGENIO GARZA LA GÜERA,CALLE,DAVID ALFARO SIQUEIROS,200,,2,PISO 8,,,COLONIA,VALLE ORIENTE,,,,66269,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,044A,45,,,WWW.LAMOSA.COM,Fijo,25.64054063,-100.3188583,2010-07
6367399,19039551111000321000000000U5,GRUPO MANCHESTER SA DE CV,GRUPO MANCHESTER SA DE CV,551111,Corporativos,5,AVENIDA,DOCTOR IGNACIO MORONES PRIETO,CALLE,NICOLÁS BRAVO,CALLE,LOMA LARGA,CALLE,LOMA REDONDA,2110,,,,,,COLONIA,LOMA LARGA,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO MANCHESTER,2110,64710,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1845,35,,AFERNANDEZ@MANCHESTER.COM.MX,,Fijo,25.66623875,-100.3373009,2010-07
6367377,19019551111000293000000000U8,GRUPO PETROTEMEX SA DE CV,GRUPO PETROTEMEX SA DE CV,551111,Corporativos,30,AVENIDA,RICARDO MARGAIN,AVENIDA,ROBLE,AVENIDA,ALFONSO REYES,AVENIDA,GÓMEZ MORÍN,444,,,,0,,COLONIA,VALLE DEL CAMPESTRE,,,,66255,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,384,8,,,,Fijo,25.65038143,-100.3528589,2014-12
6367385,19006551111000026002016757M9,GRUPO PRODENSA,PRODENSA SERVICIOS DE CONSULTORIA SAPI DE CV,551111,Corporativos,250,AVENIDA,ISIDRO SEPÚLVEDA MARTÍNEZ,AVENIDA,MIGUEL ALEMÁN,CALLE,REGIO AVENIDA,AUTOPISTA,NAZRY HASBUN HASBUN,0,SN,EDIFICIO 3-C,PLANTA BAJA,3,,PARQUE INDUSTRIAL,MONTERREY BUSSINESS PARK,OTRO CONGLOMERADO,MONTERREY BUSSINES PARK,3C,66478,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1026,1,,GCORTES@PRODENSA.COM.MX,WWW.PRODENSA.COM.MX,Fijo,25.73742505,-100.209541,2013-07
6367432,19039551112000031000000000U8,GRUPO PROEZA,GRUPO PROEZA SAPI DE CV,551111,Corporativos,5,AVENIDA,CONSTITUCIÓN,CALLE,IGNACIO LÓPEZ RAYÓN,CALLE,SERAFÍN PEÑA,AUTOPISTA,ARRIAGA,405,,,,0,,COLONIA,CENTRO,,,,64000,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1737,9,,STAFF.PROEZA@PROEZA.COM.MX,WWW.PROEZA.COM.MX,Fijo,25.66596667,-100.321967,2010-07
6367390,19019551111000271000000000U4,GRUPO QUIMMCO,QUIMMCO SA DE CV,551111,Corporativos,5,AVENIDA,ROBLE,AVENIDA,NÍSPERO,CALLE,RICARDO MARGÁIN ZOZAYA,CALLE,EUCALIPTO,701,,TORRE QUIMMCO,PISO 11,11,,COLONIA,VALLE DEL CAMPESTRE,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE QUIMMCO,701,66265,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,384,8,,,,Fijo,25.65026851,-100.3533345,2010-07
6367379,19039551111000221001000000U7,GRUPO SENDA,GRUPO SENDA SA DE CV,551111,Corporativos,30,AVENIDA,GENERAL BERNARDO REYES,CALLE,BARCELONA,CALLE,NINGUNO,CALLE,BARCELONA,3810,,,,,,COLONIA,POPULAR,,,,64290,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,669,44,,ROBERTO.RUIZ@GRUPOSENDA.COM,,Fijo,25.71140376,-100.3282438,2014-12
9303428,19039551111000592000000000U1,GRUPO SENDA,GRUPO SENDA SA DE CV,551111,Corporativos,10,AVENIDA,CRISTOBAL COLON,CALLE,JULIAN VILLAGRAN,AVENIDA,JOSE MARIA PINO SUAREZ,CALZADA,GUADALUPE VICTORIA,855,,,,,,COLONIA,INDUSTRIAL,,,,64440,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1243,2,,,WWW.GRUPOSENDA.COM,Fijo,25.68655874,-100.3195971,2020-11
9290938,19039551111000602000000000U8,GRUPO SENDA TRANSPORTES,GRUPO SENDA SA DE CV,551111,Corporativos,10,AVENIDA,CRISTOBAL COLON,CALLE,MODELO,AVENIDA,CONSTITUCION,CALLE,AGRÍCOLA,,SN,,,,,COLONIA,AGRICOLA ACERO,,,,64590,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,2716,14,,,,Fijo,25.68162172,-100.2756478,2020-11
6367388,19019551111000313002000000U4,GRUPO VERZATEC,GRUPO VERZATEC SA DE CV,551111,Corporativos,30,AVENIDA,CALZADA DEL VALLE,CALLE,RÍO TAMAZUNCHALE,CALLE,RÍO GRIJALVA,CALLE,RÍO TAMAZUNCHALE,110,OTE,,,2,PISO,COLONIA,DEL VALLE,,,,66220,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,172,9,,CARLOSVAZQUEZ@VERZATEC.COM,WWW.VERZATEC.COM,Fijo,25.65624235,-100.3677341,2012-06
6366995,19039551111000011000000000U2,HGA PROMOTORA DE SERVICIOS AL COMERCIO SAPI DE CV,HGA PROMOTORA DE SERVICIOS AL COMERCIO SAPI DE CV,551111,Corporativos,5,CALLE,BELISARIO DOMÍNGUEZ,CALLE,MIGUEL HIDALGO Y COSTILLA,CALLE,BELISARIO DOMÍNGUEZ,CALLE,CERRO DEL TOPO,2376,,,,0,,COLONIA,OBISPADO,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,,64060,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4144,26,,EDUARDO.SEPULVEDA@DICEX.COM,,Fijo,25.67304698,-100.3459398,2011-03
9300011,19039551111000572000000000U3,ICE CORPORATIVO INBROTEK ENERGIA RENOVABLE,ICE CORPORATIVO ,551111,Corporativos,10,CALLE,BEETHOVEN,CALLE,RAFAEL J. VERGER,CALLE,MOZART,CALLE,MOZART,100,,,,,,COLONIA,OBISPADO,,,,64060,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4144,16,,,,Fijo,25.67238335,-100.3412368,2020-11
6367409,19046551111000045001000000U5,ICONN,INNOVACIÓN Y CONVENIENCIA SA DE CV,551111,Corporativos,30,AVENIDA,MÚNICH,AVENIDA,NOGALAR SUR,CALLE,GUERRERO,CALLE,VÍA A MATAMOROS,195,K,,,,,COLONIA,CUAUHTÉMOC,,,,66450,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,292,2,,ANA.OLIVARES@7-ELEVEN.COM.MX,,Fijo,25.72779305,-100.3026305,2010-07
6367440,19048551112000011000000000U1,INDUSTRIAS ALEN,INDUSTRIAS ALEN SA DE CV,551111,Corporativos,5,BOULEVARD,GUSTAVO DÍAZ ORDAZ,CALLE,LOS TREVIÑOS,CALLE,REFORMA,CALLE,SIN REFERENCIA,1000,,,,,,COLONIA,LOS TREVIÑO,,,,66150,19,Nuevo León,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,282,2,,EDERRAMOS@ALEN.COM.MX,WWW.GRUPOALEN.COM,Fijo,25.67423564,-100.4363165,2010-07
6877493,19039551112000167000000000U0,INDUSTRIAS PERSEO DE MEXICO,INDUSTRIAS PERSEO DE MEXICO SA DE CV,551112,Tenedoras de acciones,251,PRIVADA,DOCTOR SANTOS SEPULVEDA,CALLE,DOCTOR JOSÉ MARTÍNEZ,PRIVADA,SIN REFERENCIA,AVENIDA,DOCTOR IGNACIO MORONES PRIETO,88,,,,,,COLONIA,COLONIA LOS DOCTORES,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO CEMIX,88,64710,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1845,31,,GABRIELAROMEROLL@CEMIX.COM,,Fijo,25.66739074,-100.3529968,2019-04
6367421,19019551111000166001000000U6,INDUSTRIAS XIGNUX SA DE CV,INDUSTRIAS XIGNUX SA DE CV,551111,Corporativos,5,CALLE,PEDRO RAMÍREZ VÁZQUEZ,AVENIDA,LÁZARO CÁRDENAS,AVENIDA,EUGENIO GARZA LA GÜERA,CALLE,DAVID ALFARO SIQUEIROS,200,,2,PLANTA BAJA,,,COLONIA,VALLE ORIENTE,,,,66269,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,044A,45,,,WWW.XIGNUX.COM,Fijo,25.64082753,-100.3184473,2010-07
6269294,19039531210001937011000000U2,INGENIO SANTOS,INGENIO SANTOS SA DE CV,551111,Corporativos,5,BOULEVARD,DIAZ ORDAZ,PRIVADA,SANTA MARÍA,AVENIDA,ROGELIO CANTÚ GÓMEZ,AVENIDA,ROGELIO CANTÚ GÓMEZ,140,TORRES MORADAS,,,,PISO 15 TORRE 2,COLONIA,SANTA MARIA,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRES MORADAS TORRE 2,15,64650,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1826,9,,MFELIX@SANTOS.COM.MX,,Fijo,25.66891047,-100.3182982,2010-07
6235211,19039551112000153001000000U0,INVERSIONES Y VALORES MILENIUM,INVERSIONES Y VALORES MILENIUM ,551112,Tenedoras de acciones,5,ANDADOR,JOSE MARIA  MORELOS Y PAVON PTE,AVENIDA,LICENCIADO BENITO JUÁREZ,CALLE,JOSÉ GARIBALDI,CALLE,FRAY SERVANDO TERESA DE MIER,177,,TORRE MILENIUM,PISO 2,,,COLONIA,CENTRO,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE MILENIUM,3,64000,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1686,11,,CLAUDIA.ESTRADA@HOTELESMILENIUM.COM,,Fijo,25.66787898,-100.316998,2014-12
6367431,19039551112000136002000000U5,MILENIUM GRUPO HOTELERO MEXICANO SA DE CV,MILENIUM GRUPO HOTELERO MEXICANO SA DE CV,551112,Tenedoras de acciones,250,AVENIDA,SAN JERÓNIMO,OTRO (ESPECIFIQUE),NINGUNO,BOULEVARD,ANTONIO L. RODRÍGUEZ,CALLE,HERRADURA,1082,C,,,2,,COLONIA,SAN JERÓNIMO,OTRO CONGLOMERADO,,,64640,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,2769,25,,,,Fijo,25.67473261,-100.3654986,2010-07
9282061,19039551111000582000000000U2,MUA BUSSNES CENTER,MUA BUSSNES CENTER ,551111,Corporativos,10,CALLE,TORREON,CALLE,MATEHUALA,CALLE,PEÑON BLANCO,CALLE,SALTILLO,1719,,,,,,COLONIA,MITRAS CENTRO,,,,64460,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,089A,17,,,,Fijo,25.70056382,-100.3457276,2020-11
6512819,19006551111000011001000000U1,OMA,GRUPO AEROPORTUARIO DEL CENTRO NORTE HOLDING SAB DE CV,551111,Corporativos,5,AVENIDA,LÁZARO CÁRDENAS,AVENIDA,RUFINO TAMAYO,CIRCUITO,FRIDA KAHLO,CONTINUACION,FRIDA KAHLO,2225,,TORRE LATITUD,PISO 5,,,COLONIA,VALLE ORIENTE,,,,66269,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,399,23,,OANDRADE@OMA.AERO,,Fijo,25.64989521,-100.3346202,2016-01
9277160,19019551111000452000000000U0,OPERADORA CORPORATIVA SUBWAY,OPERADORA ELMA SUBS SA DE CV,551111,Corporativos,10,CALLE,FRIDA KHALO,AVENIDA,RUFINO TAMAYO,CALLE,NINGUNO,CALLE,HUMBERTO JUNCO VOIGT,2222,,TORRE MAGMA,PISO 2,,,COLONIA,VALLE ORIENTE,EDIFICIO COMERCIAL Y DE SERVICIOS,,,66269,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,365,25,8186855318,OSCAR@GRUPOEUUD.COM,WWW.SUBWAYMEXICO.COM,Fijo,25.64845003,-100.3255161,2020-11
6367437,19039561110000211001000000U8,ORGANIZACIÓN SORIANA,ORGANIZACIÓN SORIANA SAPI DE CV,551112,Tenedoras de acciones,5,AVENIDA,ALEJANDRO DE RODAS,CALLE,PASEO DE LAS ESTRELLAS,CALLE,PROLONGACIÓN SEGURIDAD SOCIAL,CALLE,PASEO DE LOS TRIUNFADORES,3102,,,,0,A,COLONIA,CUMBRES 8VO SECTOR,,,,64610,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,395A,1,,COMUNICACION@SORIANA.COM,WWW.SORIANA.COM,Fijo,25.72823874,-100.3897126,2010-07
6420762,19039551111000391001000000U8,OUNIVER,OUNIVER SA DE CV,551111,Corporativos,50,PRIVADA,DOCTOR SANTOS SEPÚLVEDA,CALLE,DOCTOR JOSÉ MARTÍNEZ,OTRO (ESPECIFIQUE),SIN REFERENCIA,AUTOPISTA,DOCTOR SANTOS SEPÚLVEDA,88,,,,0,,COLONIA,LOS DOCTORES,,,,64710,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1845,31,,CONTABILIDAD@CEMIX.COM,,Fijo,25.66735597,-100.3529675,2014-12
6367407,19019524220000021000000000U6,PRINCIPAL FINANCIAL GROUP,PRINCIPAL FINANCIAL GROUP SA DE CV,551111,Corporativos,5,CALZADA,CALZADA DEL VALLE,CALLE,RIO TAMAZUNCHALE,CALLE,RIO GRIJALVA,CALLE,RIO DANUBIO,112,,,,,,COLONIA,DEL VALLE,,,0,66220,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,172,9,,,,Fijo,25.65602371,-100.3669942,2014-12
6367438,19039551111000175002000000U5,PROMOTORA AMBIENTAL,PROMOTORA AMBIENTAL SA DE CV,551112,Tenedoras de acciones,100,BOULEVARD,ANTONIO L. RODRÍGUEZ,CALLE,MANZANA O EDIFICACIÓN CONTIGUA,AVENIDA,ROGELIO CANTÚ GÓMEZ,AVENIDA,ROGELIO CANTÚ GÓMEZ,1884,,PARQUE CENTRAL,PISO 8,0,,COLONIA,SANTA MARÍA,EDIFICIO COMERCIAL Y DE SERVICIOS,PARQUE CENTRAL TORRE 1 MORADA,1884,64650,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1826,9,,AVAZQUEZ@PASA.MX,WWW.PASA.COM,Fijo,25.66949861,-100.3770035,2010-07
9295433,19019551111000462000000000U9,QUIMMCO,QUIMMCO ,551111,Corporativos,10,CALLE,HUMBERTO JUNCO VOIGT,CALLE,CRISTOBAL COLON,OTRO (ESPECIFIQUE),SIN REFERENCIA,CALLE,NINGUNO,2315,,,PLANTA BAJA,,,COLONIA,VALLE ORIENTE,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE ALTOS,,66269,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,365,64,,,,Fijo,25.64929763,-100.3261907,2020-11
9318494,19019551111000442000000000U1,"REGIONAL, S.A.B. DE C.V.",REGIONAL SAB DE CV,551111,Corporativos,10,AVENIDA,PEDRO RAMIREZ VAZQUEZ,AVENIDA,LAZARO CARDENAS,AVENIDA,FUNDADORES,CALLE,DAVID ALFARO SIQUEIROS,200,,,,12,,COLONIA,VALLE ORIENTE,,,,66278,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,044A,45,,RICARDO.CASTRO@BANREGIO.COM,,Fijo,25.64052921,-100.3188747,2020-11
6367445,19039551111000307000017713M4,SERVICIOS BEBIDAS MEXICO,SERVICIOS AC BEBIDAS MEXICO ,551111,Corporativos,250,AVENIDA,SAN JERONIMO,CALLE,DOCTOR JOSE LUNA AYALA,CALLE,DOCTOR RICARDO KIRCHNER,AVENIDA,GENERAL PABLO GONZALEZ GARZA,813,,,,,,COLONIA,SAN JERONIMO,,,,64640,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1629,13,,FRANCISCO.SAUCEDA@ARCACONTAL.COM,ARCACONTAL.COM,Fijo,25.67534531,-100.3620199,2010-07
9312793,19019551111000482000000000U7,SERVICIOS CORPORATIVOS GRG,SERVICIOS CORPORATIVOS GRG SA DE CV,551111,Corporativos,10,CALLE,RIO ROSAS,AVENIDA,JOSE VASCONCELOS,CALZADA,CALZADA DEL VALLE,CALLE,LA ALIANZA,400,,,,,,COLONIA,DEL VALLE,,,,66220,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,172,24,,,,Fijo,25.65303312,-100.3610332,2020-11
6886420,19019212299000016010000000U7,SFM HOLDING,SFM HOLDING SAPI DE CV,551112,Tenedoras de acciones,250,,Pedro Ramírez Vázquez,AVENIDA,Lázaro Cárdenas,AVENIDA,Eugenio Garza la Güera,CALLE,David Alfaro Siqueiros,200,,,,10,,COLONIA,valle oriente,,,,66269,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,044A,45,,,,Fijo,25.64024352,-100.3192839,2019-04
6512745,19019551112000122001000000U7,"SIGMA ALIMENTOS, S.A. DE C.V.",SIGMA ALIMENTOS SA DE CV,551112,Tenedoras de acciones,10,OTRO (ESPECIFIQUE),MANUEL GÓMEZ MORÍN,AVENIDA,3,CALLE,5,AVENIDA,3,1111,,,,0,,COLONIA,CARRIZALEJO,,,,66254,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,420,1,,KGUARDIOLA@SIGMA-ALIMENTOS.COM,,Fijo,25.6372602,-100.3624506,2016-01
6857599,19039551112000183001000000U7,TANGO ADMINISTRADORA,TANGO ADMINISTRADORA SA DE CV,551112,Tenedoras de acciones,250,ANDADOR,NINGUNO,CALLE,NINGUNO,AVENIDA,FUNDADORES,CALLE,NINGUNO,935,,,,0,,COLONIA,DEL VALLE ORIENTE,,,,66260,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,2468,26,,,,Fijo,25.6383335,-100.3180764,2019-04
2990208,19039466211003241011020660S4,TECH DATA,TECH DATA SERVICIOS S DE RL DE CV,551111,Corporativos,100,BOULEVARD,ROGELIO CANTÚ GÓMEZ,CALLE,5,OTRO (ESPECIFIQUE),99,PRIVADA,19,1801,,,,0,,COLONIA,SANTA MARIA,,,,64650,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,3964,2,,,,Fijo,25.67487647,-100.3756916,2014-12
6367439,19019551112000021000000000U1,VALUE GRUPO FINANCIERO SAB DE CV,VALUE GRUPO FINANCIERO SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,Bosques del Valle,AVENIDA,José Vasconcelos,CALLE,BASQUES DE AUSTRIA,AVENIDA,Bosques de Chapultepec,106,,,,0,,COLONIA,BOSQUES DEL VALLE,EDIFICIO COMERCIAL Y DE SERVICIOS,VALUE GRUPO FINANCIERO,106,66250,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,219,29,,HMARTINEZ@VALUE.COM.MX,,Fijo,25.65099263,-100.3764003,2010-07
9286514,19006551112000021000000000U8,VILLACERO,VILLACERO SA DE CV,551112,Tenedoras de acciones,5,OTRO (ESPECIFIQUE),SIN REFERENCIA,PRIVADA,NAFTA,AVENIDA,MIGUEL ALEMAN,OTRO (ESPECIFIQUE),SIN REFERENCIA,,SN,,,,,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL STIVA,,,,66600,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,3037,25,,,,Fijo,25.78395411,-100.1587169,2020-11
6368921,19019551112000111000000000U0,VILLACERO,VILLACERO SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,RICARDO MARGÁIN ZOZAYA,CALLE,EUCALIPTO,AVENIDA,ROBLE,CALLE,NÍSPERO,260,,VILLACERO,PLANTA BAJA,0,,COLONIA,VALLE DEL CAMPESTRE,,,,66265,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,384,8,8183623739,JESUS.QUIROZ@VILLACERO.COM,WWW.VILLACERO.COM.MX,Fijo,25.65137696,-100.3528639,2014-12
6367412,19019551111000061001023536S9,VITRO SAB DE CV,VITRO SAB DE CV,551112,Tenedoras de acciones,5,AVENIDA,ROBLE,AVENIDA,MANUEL GÓMEZ MORÍN,AVENIDA,RICARDO MARGAIN ZOZAYA,AVENIDA,ALFONSO REYES,660,,,,,,COLONIA,VALLE DEL CAMPESTRE,,,,66265,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,384,16,,,,Fijo,25.65008611,-100.3566778,2010-07
9291566,19021551112000011000000000U8,WAL MART DE MEXICO,WAL MARTDEMEXICO S DE RL DE CV,551112,Tenedoras de acciones,5,AVENIDA,LICENCIADO RAUL SALINAS LOZANO,CALLE,VIA MONTERREY-TORREON,AVENIDA,LICENCIADO RAUL SALINAS LOZANO,OTRO (ESPECIFIQUE),SIN REFERENCIA,533,,,,,,COLONIA,LOS OLIVOS,,,,66066,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,097A,21,,,,Fijo,25.79252339,-100.3262257,2020-11
6370243,19019541610001065011000000U3,XIGNUX,XIGNUX SA DE CV,551111,Corporativos,250,CALLE,PEDRO RAMÍREZ VÁZQUEZ,AVENIDA,LÁZARO CÁRDENAS,AVENIDA,EUGENIO GARZA LA GÜERA,CALLE,DAVID ALFARO SIQUEIROS,200,2,2,PLANTA BAJA,,,COLONIA,VALLE ORIENTE,OTRO CONGLOMERADO,UCALLI,2,66269,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,044A,45,,,WWW.XIGNUX.COM,Fijo,25.64053912,-100.3188605,2010-07
6367436,19019551111000246002000000U6,XIGNUX CORPORATIVO,XIGNUX CORPORATIVO SA DE CV,551111,Corporativos,5,CALLE,PEDRO RAMÍREZ VÁZQUEZ,AVENIDA,LÁZARO CÁRDENAS,AVENIDA,EUGENIO GARZA LA GÜERA,CALLE,DAVID ALFARO SIQUEIROS,200,2,2,PLANTA BAJA,0,,COLONIA,VALLE ORIENTE,OTRO CONGLOMERADO,UCALLI,2,66269,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,044A,45,,LAURAHDZ@XIGNUX.COM,,Fijo,25.64093023,-100.3183002,2010-07
8821528,20350551112000012000000000U6,ANTEQUERA HOLDING ,ANTEQUERA HOLDING  SA DE CV,551112,Tenedoras de acciones,10,CARRETERA,CRISTÓBAL COLÓN,CALLE,RICARDO HERNÁNDEZ CASANOVA,CALLE,MIGUEL HIDALGO,CALLE,LÁZARO CÁRDENAS (CAMINO NACIONAL),102,,,,1,,LOCALIDAD,SAN SEBASTIÁN TUTLA,,,,71320,20,Oaxaca,350,San Sebastián Tutla,1,San Sebastián Tutla                                                                                           ,25,42,,,,Fijo,17.06477573,-96.67788276,2019-11
9301808,20067551112000031000000000U6,CENTRO DE APOYO A DISTRIBUIDORES KROMASOL,,551112,Tenedoras de acciones,5,PROLONGACION,PROLONGACION DE MELCHOR OCAMPO,BOULEVARD,EDUARDO MATA,PROLONGACION,PROLONGACION DE MELCHOR OCAMPO,PROLONGACION,PROLONGACIÓN DE XICOHTÉNCATL,1121,,,,,,COLONIA,ELISEO JIMENEZ RUIZ,,,,68120,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez                                                                                              ,1039,18,9514400127,,,Fijo,17.05055158,-96.72366266,2020-11
9304518,20079551111000012000000000U3,METLIFE,CORPORACION DE SEGUROS AGENTES PROFESIONALES 02 ANGENTES DE SEGUROS SA DE CV,551111,Corporativos,10,AVENIDA,GENERAL MANUEL AVILA CAMACHO,CALLE,MANZANILLO,ANDADOR,PROGRESO,AVENIDA,TAMPICO,,SN,,,,4,COLONIA,CENTRO,,,,70600,20,Oaxaca,79,Salina Cruz,1,Salina Cruz                                                                                                   ,690,20,,K7SALINACRUZ@HOTMAIL.COM,,Fijo,16.17988192,-95.19439098,2020-11
9292994,21156551111000032000000000U6,CORPORATIVO FINANCIERO AHORROAGRO S.C. DE A.P. DE R.L. DE C.V.,CORPORATIVO FINANCIERO AHORROAGRO SC DE AP DE RL DE CV,551111,Corporativos,10,CALLE,AMADO NERVO,OTRO (ESPECIFIQUE),AMADO NERVO,OTRO (ESPECIFIQUE),5 ORIENTE,CALLE,PRIVADA DE LA 7 SUR,340,,,,,,FRACCIONAMIENTO,LA PURISIMA,,,,75784,21,Puebla,156,Tehuacán,1,Tehuacán                                                                                                      ,569,4,,,,Fijo,18.45887559,-97.38608082,2020-11
6700389,21156551111000021000000000U9,CORPORATIVO IDISA SAPI DE C.V.,CORPORATIVO IDISA SAPI DE CV,551111,Corporativos,5,CALLE,7 NORTE,CALLE,6 ORIENTE,CALLE,4 ORIENTE,CALLE,9 NORTE,416,,,,0,SN,COLONIA,CENTRO,,,,75700,21,Puebla,156,Tehuacán,1,Tehuacán                                                                                                      ,008A,6,,MACLOPEZ.DOMINGUEZ@GMAIL.COM,,Fijo,18.4679939,-97.38695231,2016-01
9320203,21140551112000011000000000U2,ELIZABETH ARDEN,GRUPO GICSA SAB,551112,Tenedoras de acciones,5,PRIVADA,ALEJANDRA,CALLE,MIGUEL HIDALGO,CALLE,PERIFERICO ECOLOGICO,OTRO (ESPECIFIQUE),SIN REFERENCIA,512,,,PLANTA BAJA,,,LOCALIDAD,SANTIAGO0 MOMOXPAN,CENTRO Y PLAZA COMERCIAL,EXPLANADA MOMOXPAN,,72760,21,Puebla,140,San Pedro Cholula,1,Cholula de Rivadavia                                                                                          ,319,7,,,,Fijo,19.07035275,-98.27729155,2020-11
6271997,21114551112000011001000000U7,GRUPO PI MABE,GRUPO PI MABE SA DE CV,551111,Corporativos,5,CALLE,SAN PABLO XOCHIMEHUACAN O HEROE DE NACOZARI,CALLE,NINGUNO,BOULEVARD,HÉROES DEL 5 DE MAYO,CALLE,CAMINO DE LOS ÁLAMOS,7313,,,,0,,COLONIA,LA LOMA,,,,72230,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,130,58,,jose.arenas@ontexglobal.com,,Fijo,19.07922175,-98.1983178,2010-07
9349703,21119551111000041000000000U5,REPARACION DE MUEBLES,,551111,Corporativos,5,CALLE,CONSTITUCION,CALLE,PINO SUAREZ,CALLE,CENTRAL NORTE,CALLE,CENTRAL NORTE,,SN,,PLANTA BAJA,,,COLONIA,CENTRO,,,,72820,21,Puebla,119,San Andrés Cholula,13,San Bernardino Tlaxcalancingo                                                                                 ,349,11,,,,Fijo,19.0237993,-98.27788634,2021-05
9349702,21119551111000031000000000U6,TALLER DE BICICLETAS ARMANDOS,,551111,Corporativos,5,CALLE,CONSTITUCION,CALLE,PINO SUAREZ,CALLE,CENTRAL NORTE,CALLE,CENTRAL NORTE,,SN,,PLANTA BAJA,,,COLONIA,CENTRO,,,,72820,21,Puebla,119,San Andrés Cholula,13,San Bernardino Tlaxcalancingo                                                                                 ,349,11,,,,Fijo,19.02380931,-98.27790278,2021-05
